token	logprob	sentence_id
 knows	-7.539931	1520
		
 that	-2.8711212	1520
		
 they	-4.8151155	1520
		
 met	-7.516712	1520
		
 her	-4.7991414	1520
		
 friends	-5.1381955	1520
		
.	-2.2279284	1520
		
The		1521
		
 woman	-6.3999186	1521
		
 knows	-7.535433	1521
		
 that	-2.865386	1521
		
 they	-4.8113427	1521
		
 met	-7.5128355	1521
		
 his	-7.9353843	1521
		
 friends	-3.6362176	1521
		
.	-1.9789494	1521
		
The		1522
		
 man	-5.3579354	1522
		
 knows	-7.501897	1522
		
 that	-3.3700218	1522
		
 they	-4.95747	1522
		
 met	-7.8908997	1522
		
 her	-5.668747	1522
		
 friends	-5.972362	1522
		
.	-2.1182647	1522
		
The		1523
		
 man	-5.357443	1523
		
 knows	-7.490998	1523
		
 that	-3.383368	1523
		
 they	-4.9541078	1523
		
 met	-7.8936205	1523
		
 his	-5.9787397	1523
		
 friends	-4.6696677	1523
		
.	-2.0859964	1523
		
The		1524
		
 woman	-6.399788	1524
		
 knows	-7.5403023	1524
		
 whether	-8.242338	1524
		
 they	-4.7972064	1524
		
 met	-8.173508	1524
		
 her	-3.5894427	1524
		
 friends	-6.0553	1524
		
.	-2.1915443	1524
		
The		1525
		
 woman	-6.3997936	1525
		
 knows	-7.5354214	1525
		
 whether	-8.241145	1525
		
 they	-4.803206	1525
		
 met	-8.184173	1525
		
 his	-6.358656	1525
		
 friends	-4.6010036	1525
		
.	-1.8042383	1525
		
The		1526
		
 man	-5.35746	1526
		
 knows	-7.497756	1526
		
 whether	-8.950247	1526
		
 they	-4.7027807	1526
		
 met	-7.1891255	1526
		
 her	-5.6491494	1526
		
 friends	-6.013742	1526
		
.	-1.8295236	1526
		
The		1527
		
 man	-5.35745	1527
		
 knows	-7.491767	1527
		
 whether	-8.9483385	1527
		
 they	-4.701656	1527
		
 met	-7.1818357	1527
		
 his	-5.0611286	1527
		
 friends	-6.275535	1527
		
.	-1.9207088	1527
		
Your		1528
		
 wife	-5.218017	1528
		
 knows	-4.6363163	1528
		
 that	-2.7969146	1528
		
 they	-6.694156	1528
		
 saw	-7.4124413	1528
		
 her	-2.6777112	1528
		
 brother	-5.7203646	1528
		
.	-2.4713311	1528
		
Your		1529
		
 wife	-5.21796	1529
		
 knows	-4.634023	1529
		
 that	-2.7909884	1529
		
 they	-6.6968102	1529
		
 saw	-7.4107213	1529
		
 his	-6.4142694	1529
		
 brother	-4.804259	1529
		
.	-2.4532456	1529
		
Your		1530
		
 husband	-5.5884833	1530
		
 knows	-4.9228463	1530
		
 that	-2.5908175	1530
		
 they	-6.3980165	1530
		
 saw	-7.705657	1530
		
 her	-3.8708265	1530
		
 brother	-8.189013	1530
		
.	-2.4147756	1530
		
Your		1531
		
 husband	-5.588864	1531
		
 knows	-4.917039	1531
		
 that	-2.5966527	1531
		
 they	-6.401718	1531
		
 saw	-7.704521	1531
		
 his	-4.0382166	1531
		
 brother	-3.8075979	1531
		
.	-2.5916555	1531
		
Your		1532
		
 wife	-5.217729	1532
		
 knows	-4.6452575	1532
		
 whether	-8.176942	1532
		
 they	-5.285736	1532
		
 saw	-7.4431996	1532
		
 her	-2.3134942	1532
		
 brother	-6.4319024	1532
		
.	-2.1160936	1532
		
Your		1533
		
 wife	-5.217692	1533
		
 knows	-4.642666	1533
		
 whether	-8.158032	1533
		
 they	-5.287081	1533
		
 saw	-7.454925	1533
		
 his	-5.753057	1533
		
 brother	-6.1986103	1533
		
.	-2.1291413	1533
		
Your		1534
		
 husband	-5.5882726	1534
		
 knows	-4.9285564	1534
		
 whether	-8.43692	1534
		
 they	-5.0848284	1534
		
 saw	-7.3396344	1534
		
 her	-3.591132	1534
		
 brother	-8.775556	1534
		
.	-1.9210069	1534
		
Your		1535
		
 husband	-5.588886	1535
		
 knows	-4.908472	1535
		
 whether	-8.445488	1535
		
 they	-5.0783405	1535
		
 saw	-7.3301396	1535
		
 his	-3.671205	1535
		
 brother	-4.3200707	1535
		
.	-2.1614096	1535
		
The		1536
		
 fact	-6.0692177	1536
		
 that	-0.34179696	1536
		
 my	-5.4220886	1536
		
 brother	-4.09494	1536
		
 said	-5.8552246	1536
		
 who	-9.257721	1536
		
 his	-4.4630947	1536
		
 friend	-3.3695793	1536
		
 trusted	-11.084617	1536
		
 our	-10.002455	1536
		
 uncle	-6.2089252	1536
		
 at	-6.3186398	1536
		
 the	-1.2149636	1536
		
 party	-5.271905	1536
		
 surprised	-6.3616934	1536
		
 my	-4.4408274	1536
		
 daughter	-5.703973	1536
		
 yesterday	-9.074993	1536
		
 afternoon	-5.281128	1536
		
.	-0.48595944	1536
		
The		1537
		
 fact	-6.0692277	1537
		
 that	-0.34212992	1537
		
 my	-5.4188924	1537
		
 brother	-4.1006665	1537
		
 said	-5.858637	1537
		
 that	-1.7503232	1537
		
 his	-4.7382193	1537
		
 friend	-3.2285235	1537
		
 trusted	-9.726532	1537
		
 our	-6.5076137	1537
		
 uncle	-4.267782	1537
		
 at	-6.9655557	1537
		
 the	-1.2513423	1537
		
 party	-5.0371933	1537
		
 surprised	-6.388001	1537
		
 my	-4.857303	1537
		
 daughter	-5.6986794	1537
		
 yesterday	-9.999391	1537
		
 afternoon	-4.977723	1537
		
.	-0.4479573	1537
		
The		1538
		
 fact	-6.069297	1538
		
 that	-0.3418823	1538
		
 my	-5.418221	1538
		
 brother	-4.0972085	1538
		
 said	-5.8571286	1538
		
 who	-9.262069	1538
		
 his	-4.4762816	1538
		
 friend	-3.3691962	1538
		
 trusted	-11.070196	1538
		
 at	-5.3740935	1538
		
 the	-0.72519016	1538
		
 party	-4.89114	1538
		
 surprised	-7.696583	1538
		
 my	-5.338555	1538
		
 daughter	-5.670129	1538
		
 yesterday	-9.416687	1538
		
 afternoon	-5.569468	1538
		
.	-0.70169425	1538
		
The		1539
		
 fact	-6.069355	1539
		
 that	-0.34175578	1539
		
 my	-5.419076	1539
		
 brother	-4.0975184	1539
		
 said	-5.854599	1539
		
 that	-1.7494566	1539
		
 his	-4.765678	1539
		
 friend	-3.2308815	1539
		
 trusted	-9.729964	1539
		
 at	-9.150535	1539
		
 the	-3.066254	1539
		
 party	-5.327048	1539
		
 surprised	-7.5535793	1539
		
 my	-4.808919	1539
		
 daughter	-5.7504234	1539
		
 yesterday	-9.780004	1539
		
 afternoon	-5.1045856	1539
		
.	-0.598564	1539
		
The		1540
		
 fact	-6.069148	1540
		
 that	-0.341927	1540
		
 my	-5.418459	1540
		
 brother	-4.0964947	1540
		
 said	-5.8565164	1540
		
 who	-9.256194	1540
		
 his	-4.486947	1540
		
 friend	-3.368972	1540
		
 trusted	-11.080934	1540
		
 our	-9.977821	1540
		
 uncle	-6.217285	1540
		
 at	-6.316494	1540
		
 the	-1.2128592	1540
		
 party	-5.299867	1540
		
 surprised	-6.3285	1540
		
 yesterday	-14.590367	1540
		
 afternoon	-5.7720275	1540
		
.	-0.95194834	1540
		
The		1541
		
 fact	-6.0691905	1541
		
 that	-0.3424984	1541
		
 my	-5.419412	1541
		
 brother	-4.0975614	1541
		
 said	-5.8581057	1541
		
 that	-1.7502577	1541
		
 his	-4.768148	1541
		
 friend	-3.228975	1541
		
 trusted	-9.723664	1541
		
 our	-6.1133246	1541
		
 uncle	-4.2843513	1541
		
 at	-6.961346	1541
		
 the	-1.2533616	1541
		
 party	-5.030702	1541
		
 surprised	-6.3974376	1541
		
 yesterday	-15.711325	1541
		
 afternoon	-5.7666903	1541
		
.	-0.96082604	1541
		
The		1542
		
 fact	-6.0693426	1542
		
 that	-0.34220308	1542
		
 the	-1.6962503	1542
		
 cop	-9.206622	1542
		
 knows	-7.405613	1542
		
 who	-3.4453304	1542
		
 the	-2.2326057	1542
		
 criminal	-3.8684092	1542
		
 shot	-10.851448	1542
		
 the	-5.486107	1542
		
 old	-5.1683307	1542
		
 widow	-8.234399	1542
		
 with	-2.8024087	1542
		
 a	-2.6012697	1542
		
 gun	-2.182899	1542
		
 pleased	-13.765672	1542
		
 the	-1.5092391	1542
		
 mayor	-5.3468056	1542
		
 last	-7.9064164	1542
		
 year	-2.227548	1542
		
.	-0.9799903	1542
		
The		1543
		
 fact	-6.0690055	1543
		
 that	-0.34132117	1543
		
 the	-1.6952844	1543
		
 cop	-9.210149	1543
		
 knows	-7.433875	1543
		
 that	-2.1260478	1543
		
 the	-1.6134804	1543
		
 criminal	-5.0515924	1543
		
 shot	-6.660676	1543
		
 the	-1.1927602	1543
		
 old	-4.1687417	1543
		
 widow	-8.141169	1543
		
 with	-4.6251316	1543
		
 a	-0.6738351	1543
		
 gun	-1.8466213	1543
		
 pleased	-14.771614	1543
		
 the	-1.199522	1543
		
 mayor	-6.016658	1543
		
 last	-8.439384	1543
		
 year	-2.3003433	1543
		
.	-0.93377155	1543
		
The		1544
		
 fact	-6.0692277	1544
		
 that	-0.34213144	1544
		
 the	-1.695906	1544
		
 cop	-9.206288	1544
		
 knows	-7.4259224	1544
		
 who	-3.4368138	1544
		
 the	-2.2300084	1544
		
 criminal	-3.8672028	1544
		
 shot	-10.872724	1544
		
 with	-6.6318364	1544
		
 a	-1.945844	1544
		
 gun	-0.77044153	1544
		
 pleased	-15.000245	1544
		
 the	-1.6447979	1544
		
 mayor	-5.2927637	1544
		
 last	-7.997038	1544
		
 year	-1.9243776	1544
		
.	-0.9612295	1544
		
The		1545
		
 fact	-6.069096	1545
		
 that	-0.34223866	1545
		
 the	-1.6955255	1545
		
 cop	-9.203208	1545
		
 knows	-7.4314804	1545
		
 that	-2.1218572	1545
		
 the	-1.6172979	1545
		
 criminal	-5.0441823	1545
		
 shot	-6.6504974	1545
		
 with	-7.182733	1545
		
 a	-0.66585064	1545
		
 gun	-1.3962466	1545
		
 pleased	-14.328927	1545
		
 the	-1.4173079	1545
		
 mayor	-6.5556765	1545
		
 last	-9.08841	1545
		
 year	-1.4877387	1545
		
.	-0.96545345	1545
		
The		1546
		
 fact	-6.069355	1546
		
 that	-0.34175578	1546
		
 the	-1.6947899	1546
		
 cop	-9.211073	1546
		
 knows	-7.432344	1546
		
 who	-3.4515226	1546
		
 the	-2.234992	1546
		
 criminal	-3.8739347	1546
		
 shot	-10.872023	1546
		
 the	-5.486857	1546
		
 old	-5.146804	1546
		
 widow	-8.220982	1546
		
 with	-2.7897086	1546
		
 a	-2.5989497	1546
		
 gun	-2.1753554	1546
		
 pleased	-13.757364	1546
		
 last	-11.033482	1546
		
 year	-2.104598	1546
		
.	-1.6646384	1546
		
The		1547
		
 fact	-6.069134	1547
		
 that	-0.34208518	1547
		
 the	-1.6962067	1547
		
 cop	-9.2044325	1547
		
 knows	-7.4278436	1547
		
 that	-2.1306946	1547
		
 the	-1.6155099	1547
		
 criminal	-5.0359755	1547
		
 shot	-6.664596	1547
		
 the	-1.1920351	1547
		
 old	-4.167132	1547
		
 widow	-8.134223	1547
		
 with	-4.6127853	1547
		
 a	-0.67554367	1547
		
 gun	-1.8506793	1547
		
 pleased	-14.7878065	1547
		
 last	-12.029623	1547
		
 year	-2.044739	1547
		
.	-2.2325146	1547
		
The		1548
		
 fact	-6.069148	1548
		
 that	-0.341927	1548
		
 the	-1.6954875	1548
		
 guard	-9.175568	1548
		
 said	-5.28609	1548
		
 who	-8.627458	1548
		
 the	-3.3762138	1548
		
 convict	-9.154944	1548
		
 kicked	-13.885066	1548
		
 his	-5.6796484	1548
		
 enemy	-7.8710265	1548
		
 during	-6.439192	1548
		
 breakfast	-8.357332	1548
		
 surprised	-6.990785	1548
		
 the	-2.2182488	1548
		
 guard	-3.9709609	1548
		
 last	-9.980854	1548
		
 week	-2.6400752	1548
		
.	-0.6924847	1548
		
The		1549
		
 fact	-6.0691905	1549
		
 that	-0.3424984	1549
		
 the	-1.6955675	1549
		
 guard	-9.178184	1549
		
 said	-5.2941732	1549
		
 that	-2.1677277	1549
		
 the	-2.1983602	1549
		
 convict	-9.232393	1549
		
 kicked	-9.849829	1549
		
 his	-3.0425997	1549
		
 enemy	-9.226196	1549
		
 during	-5.379594	1549
		
 breakfast	-7.653885	1549
		
 surprised	-6.8488774	1549
		
 the	-1.8370014	1549
		
 guard	-4.0639567	1549
		
 last	-10.642843	1549
		
 week	-2.8218942	1549
		
.	-0.5816854	1549
		
The		1550
		
 fact	-6.0692277	1550
		
 that	-0.34175923	1550
		
 the	-1.6949048	1550
		
 guard	-9.177114	1550
		
 said	-5.283535	1550
		
 who	-8.632633	1550
		
 the	-3.3753173	1550
		
 convict	-9.151389	1550
		
 kicked	-13.911169	1550
		
 during	-6.9182034	1550
		
 breakfast	-7.7477007	1550
		
 surprised	-6.8684525	1550
		
 the	-2.9495072	1550
		
 guard	-3.7352214	1550
		
 last	-10.066394	1550
		
 week	-2.8905227	1550
		
.	-0.82387704	1550
		
The		1551
		
 fact	-6.069149	1551
		
 that	-0.34189805	1551
		
 the	-1.6945236	1551
		
 guard	-9.178503	1551
		
 said	-5.285242	1551
		
 that	-2.1647985	1551
		
 the	-2.2034335	1551
		
 convict	-9.223424	1551
		
 kicked	-9.840113	1551
		
 during	-8.6019945	1551
		
 breakfast	-7.8613887	1551
		
 surprised	-6.644304	1551
		
 the	-2.0218832	1551
		
 guard	-4.5956564	1551
		
 last	-9.968096	1551
		
 week	-3.018833	1551
		
.	-0.9024378	1551
		
The		1552
		
 fact	-6.0692277	1552
		
 that	-0.34213144	1552
		
 the	-1.695906	1552
		
 guard	-9.181424	1552
		
 said	-5.282478	1552
		
 who	-8.629832	1552
		
 the	-3.3895254	1552
		
 convict	-9.1592045	1552
		
 kicked	-13.889734	1552
		
 his	-5.671466	1552
		
 enemy	-7.8929768	1552
		
 during	-6.4323993	1552
		
 breakfast	-8.311393	1552
		
 surprised	-7.0107594	1552
		
 last	-12.7643175	1552
		
 week	-2.5303404	1552
		
.	-1.3495549	1552
		
The		1553
		
 fact	-6.069297	1553
		
 that	-0.3418823	1553
		
 the	-1.6953075	1553
		
 guard	-9.169487	1553
		
 said	-5.299403	1553
		
 that	-2.1618536	1553
		
 the	-2.2004085	1553
		
 convict	-9.226228	1553
		
 kicked	-9.839469	1553
		
 his	-3.0338852	1553
		
 enemy	-9.2114525	1553
		
 during	-5.374322	1553
		
 breakfast	-7.6424894	1553
		
 surprised	-6.858763	1553
		
 last	-12.739527	1553
		
 week	-2.481159	1553
		
.	-2.190831	1553
		
The		1554
		
 fact	-6.0691237	1554
		
 that	-0.34208947	1554
		
 the	-1.6960932	1554
		
 real	-7.427724	1554
		
 estate	-2.9475715	1554
		
 agent	-3.1165037	1554
		
 knew	-4.609077	1554
		
 who	-3.6314073	1554
		
 the	-2.6587152	1554
		
 old	-5.5177603	1554
		
 couple	-3.3240256	1554
		
 saw	-11.464791	1554
		
 their	-4.8466744	1554
		
 friends	-6.040701	1554
		
 at	-3.068714	1554
		
 the	-1.0921896	1554
		
 club	-3.7776616	1554
		
 shocked	-8.932277	1554
		
 his	-6.5424714	1554
		
 friends	-4.28805	1554
		
 over	-8.109391	1554
		
 the	-1.509068	1554
		
 weekend	-2.7138693	1554
		
.	-0.40842092	1554
		
The		1555
		
 fact	-6.069086	1555
		
 that	-0.34218523	1555
		
 the	-1.6954389	1555
		
 real	-7.430429	1555
		
 estate	-2.9606464	1555
		
 agent	-3.1141002	1555
		
 knew	-4.6069455	1555
		
 that	-2.350045	1555
		
 the	-1.1638739	1555
		
 old	-6.232046	1555
		
 couple	-2.7792182	1555
		
 saw	-9.294855	1555
		
 their	-3.115674	1555
		
 friends	-7.1159935	1555
		
 at	-3.600932	1555
		
 the	-0.78487486	1555
		
 club	-4.251503	1555
		
 shocked	-8.705101	1555
		
 his	-6.5209193	1555
		
 friends	-4.548386	1555
		
 over	-8.73942	1555
		
 the	-1.423772	1555
		
 weekend	-2.5767295	1555
		
.	-0.31540373	1555
		
The		1556
		
 fact	-6.069199	1556
		
 that	-0.34188044	1556
		
 the	-1.6961533	1556
		
 real	-7.430913	1556
		
 estate	-2.961785	1556
		
 agent	-3.1158314	1556
		
 knew	-4.598295	1556
		
 who	-3.6359663	1556
		
 the	-2.654387	1556
		
 old	-5.5051274	1556
		
 couple	-3.3324518	1556
		
 saw	-11.503965	1556
		
 at	-4.119195	1556
		
 the	-0.37681904	1556
		
 club	-6.01731	1556
		
 shocked	-7.9602327	1556
		
 his	-6.627881	1556
		
 friends	-4.050717	1556
		
 over	-8.364718	1556
		
 the	-1.6108251	1556
		
 weekend	-2.280243	1556
		
.	-0.38767678	1556
		
The		1557
		
 fact	-6.0693517	1557
		
 that	-0.3418401	1557
		
 the	-1.694356	1557
		
 real	-7.4328966	1557
		
 estate	-2.9571326	1557
		
 agent	-3.1195219	1557
		
 knew	-4.604497	1557
		
 that	-2.352645	1557
		
 the	-1.1621468	1557
		
 old	-6.2316785	1557
		
 couple	-2.7814624	1557
		
 saw	-9.299989	1557
		
 at	-7.358277	1557
		
 the	-1.9906207	1557
		
 club	-8.841508	1557
		
 shocked	-9.512473	1557
		
 his	-5.750541	1557
		
 friends	-4.8561616	1557
		
 over	-8.448084	1557
		
 the	-1.4747248	1557
		
 weekend	-2.3770974	1557
		
.	-0.39527798	1557
		
The		1558
		
 fact	-6.06931	1558
		
 that	-0.342021	1558
		
 the	-1.6963009	1558
		
 real	-7.4313974	1558
		
 estate	-2.9551528	1558
		
 agent	-3.1092901	1558
		
 knew	-4.609794	1558
		
 who	-3.64632	1558
		
 the	-2.6570475	1558
		
 old	-5.50114	1558
		
 couple	-3.314493	1558
		
 saw	-11.501788	1558
		
 their	-4.8156114	1558
		
 friends	-6.0425315	1558
		
 at	-3.0703588	1558
		
 the	-1.0927966	1558
		
 club	-3.7904675	1558
		
 shocked	-8.931111	1558
		
 over	-10.079208	1558
		
 the	-2.0394797	1558
		
 weekend	-3.0575027	1558
		
.	-1.2830355	1558
		
The		1559
		
 fact	-6.069406	1559
		
 that	-0.34182608	1559
		
 the	-1.6959167	1559
		
 real	-7.435143	1559
		
 estate	-2.957459	1559
		
 agent	-3.1137874	1559
		
 knew	-4.6098995	1559
		
 that	-2.3525002	1559
		
 the	-1.1627024	1559
		
 old	-6.235054	1559
		
 couple	-2.7828119	1559
		
 saw	-9.301153	1559
		
 their	-3.1185668	1559
		
 friends	-7.119323	1559
		
 at	-3.5932806	1559
		
 the	-0.78538007	1559
		
 club	-4.2445006	1559
		
 shocked	-8.688765	1559
		
 over	-10.332641	1559
		
 the	-1.1745487	1559
		
 weekend	-2.7928386	1559
		
.	-2.4157076	1559
		
The		1560
		
 fact	-6.06931	1560
		
 that	-0.342021	1560
		
 the	-1.6959025	1560
		
 journalist	-9.342907	1560
		
 stated	-7.7504835	1560
		
 who	-7.5056276	1560
		
 the	-2.1033728	1560
		
 president	-6.6378975	1560
		
 fired	-8.782577	1560
		
 his	-7.273135	1560
		
 secretary	-3.8722043	1560
		
 without	-8.215778	1560
		
 warning	-5.8586245	1560
		
 surprised	-7.511514	1560
		
 the	-2.3358572	1560
		
 editor	-5.4452167	1560
		
 when	-7.2538133	1560
		
 the	-1.9651316	1560
		
 article	-3.8721538	1560
		
 was	-0.5749226	1560
		
 published	-1.2144767	1560
		
.	-0.5262565	1560
		
The		1561
		
 fact	-6.0688925	1561
		
 that	-0.34187078	1561
		
 the	-1.6958641	1561
		
 journalist	-9.331756	1561
		
 stated	-7.7535696	1561
		
 that	-0.7301516	1561
		
 the	-1.4109055	1561
		
 president	-6.2443666	1561
		
 fired	-8.175379	1561
		
 his	-3.257822	1561
		
 secretary	-2.720459	1561
		
 without	-4.878683	1561
		
 warning	-3.883406	1561
		
 surprised	-6.549575	1561
		
 the	-2.2094786	1561
		
 editor	-5.593488	1561
		
 when	-7.2571692	1561
		
 the	-2.1221752	1561
		
 article	-3.8064067	1561
		
 was	-0.61015743	1561
		
 published	-1.2503486	1561
		
.	-0.51807094	1561
		
The		1562
		
 fact	-6.069355	1562
		
 that	-0.34175578	1562
		
 the	-1.6947899	1562
		
 journalist	-9.342131	1562
		
 stated	-7.750683	1562
		
 who	-7.5040765	1562
		
 the	-2.1114092	1562
		
 president	-6.6435237	1562
		
 fired	-8.791161	1562
		
 without	-5.307433	1562
		
 warning	-7.943797	1562
		
 surprised	-8.183955	1562
		
 the	-2.3932347	1562
		
 editor	-5.3600006	1562
		
 when	-7.161646	1562
		
 the	-2.063056	1562
		
 article	-3.499833	1562
		
 was	-0.6197204	1562
		
 published	-1.3553389	1562
		
.	-0.5068774	1562
		
The		1563
		
 fact	-6.069558	1563
		
 that	-0.34187022	1563
		
 the	-1.6945374	1563
		
 journalist	-9.335255	1563
		
 stated	-7.7469783	1563
		
 that	-0.73482144	1563
		
 the	-1.412427	1563
		
 president	-6.2426677	1563
		
 fired	-8.179185	1563
		
 without	-8.20198	1563
		
 warning	-1.6398644	1563
		
 surprised	-5.4642196	1563
		
 the	-2.2419865	1563
		
 editor	-5.992861	1563
		
 when	-7.411378	1563
		
 the	-2.2089512	1563
		
 article	-3.6661685	1563
		
 was	-0.54982334	1563
		
 published	-0.99035066	1563
		
.	-0.57839274	1563
		
The		1564
		
 fact	-6.0693517	1564
		
 that	-0.3418417	1564
		
 the	-1.694353	1564
		
 journalist	-9.336167	1564
		
 stated	-7.7438464	1564
		
 who	-7.4991293	1564
		
 the	-2.1093931	1564
		
 president	-6.6353774	1564
		
 fired	-8.798296	1564
		
 his	-7.2728643	1564
		
 secretary	-3.8995595	1564
		
 without	-8.264728	1564
		
 warning	-5.8242736	1564
		
 surprised	-7.4867406	1564
		
 when	-11.125109	1564
		
 the	-1.7025155	1564
